2023-09-04 10:38:12,968 - INFO - Got main directory: E:\Datos_Sincrotrones\Diamond_I07_Jul2023
2023-09-04 10:38:12,990 - INFO - 0 New files were detected.
2023-09-04 10:38:12,991 - INFO - The .h5 file was updated.
2023-09-04 10:38:12,991 - INFO - We entered into function: activate_h5file
2023-09-04 10:38:12,991 - INFO - We entered into function: update_widgets
2023-09-04 10:38:12,992 - INFO - No new folders.
2023-09-04 10:38:12,992 - INFO - We entered into function: update_setup_info
2023-09-04 10:38:12,994 - INFO - New setup dictionary was updated.
2023-09-04 10:38:12,994 - INFO - defaultdict(<class 'str'>, {'Name': 'ALBA_NCD', 'Angle': 'spitch', 'Tilt angle': '', 'Norm': 'Monitor', 'Exposure': 'exposure'})
2023-09-04 10:38:12,994 - INFO - We entered into function: update_table
2023-09-04 10:38:12,995 - INFO - Table was reseted.
2023-09-04 10:38:12,995 - INFO - No folder to display. Return.
2023-09-04 10:38:12,996 - INFO - We entered into function: update_table
2023-09-04 10:38:12,996 - INFO - Table was reseted.
2023-09-04 10:38:12,996 - INFO - No folder to display. Return.
2023-09-04 10:38:12,996 - INFO - We entered into function: update_table
2023-09-04 10:38:12,997 - INFO - Table was reseted.
2023-09-04 10:38:12,997 - INFO - No folder to display. Return.
2023-09-04 10:38:19,051 - INFO - We entered into function: update_pattern
2023-09-04 10:38:19,052 - INFO - The file pattern was updated.
2023-09-04 10:38:19,052 - INFO - New pattern: *.tif
2023-09-04 10:38:20,034 - INFO - We entered into function: create_h5_file
2023-09-04 10:38:20,035 - INFO - We entered into function: pick_main_directory
2023-09-04 10:38:24,876 - INFO - We entered into function: create_h5_filename
2023-09-04 10:38:26,096 - INFO - H5Integrator instance was initialized
2023-09-04 10:38:26,097 - INFO - The filename is E:\Datos_Sincrotrones\Diamond_I07_Jul2023\Diamond_I07_Jul2023.h5.
2023-09-04 10:38:26,097 - INFO - We entered into function: create_h5_file
2023-09-04 10:38:26,097 - INFO - E:\Datos_Sincrotrones\Diamond_I07_Jul2023\Diamond_I07_Jul2023.h5 is going to be created.
2023-09-04 10:38:26,098 - INFO - The file could not be created. Return.
2023-09-04 10:38:26,098 - INFO - We entered into function: update_group_ponifile
2023-09-04 10:38:26,101 - INFO - No ponifiles to be updated. Return.
2023-09-04 10:38:26,102 - INFO - We entered into function: update_setup_keys
2023-09-04 10:38:26,102 - INFO - defaultdict(<class 'str'>, {'Name': 'ALBA_NCD', 'Angle': 'spitch', 'Tilt angle': '', 'Norm': 'Monitor', 'Exposure': 'exposure'})
2023-09-04 10:38:26,102 - INFO - We entered into function: update_attributes_in_group
2023-09-04 10:38:26,103 - INFO - Updated iangle_key = spitch
2023-09-04 10:38:26,103 - INFO - We entered into function: update_attributes_in_group
2023-09-04 10:38:26,103 - INFO - Updated acq_key = exposure
2023-09-04 10:38:26,103 - INFO - We entered into function: update_attributes_in_group
2023-09-04 10:38:26,104 - INFO - Updated norm_key = Monitor
2023-09-04 10:38:26,104 - INFO - We entered into function: update_attributes_in_group
2023-09-04 10:38:26,104 - INFO - Updated tilt_key = 
2023-09-04 10:38:26,104 - INFO - Inherited methods from pygix.transform
2023-09-04 10:38:26,104 - INFO - We entered into function: update_transformQ
2023-09-04 10:38:26,104 - INFO - We entered into function: get_active_ponifile
2023-09-04 10:38:26,105 - INFO - Ponifile active: E:\Datos_Sincrotrones\Diamond_I07_Jul2023\LaB6\poni_1.poni
2023-09-04 10:38:26,105 - INFO - We entered into function: get_active_ponifile
2023-09-04 10:38:26,105 - INFO - Ponifile active: E:\Datos_Sincrotrones\Diamond_I07_Jul2023\LaB6\poni_1.poni
2023-09-04 10:38:26,106 - INFO - Unable to parse E:\Datos_Sincrotrones\Diamond_I07_Jul2023\LaB6\poni_1.poni as JSON file, defaulting to PoniParser
2023-09-04 10:38:26,106 - INFO - Loaded poni file
2023-09-04 10:38:26,106 - INFO - Incident angle set at 0.0
2023-09-04 10:38:26,106 - INFO - Tilt angle set at 0.0
2023-09-04 10:38:26,106 - INFO - We entered into function: update_orientation
2023-09-04 10:38:26,107 - INFO - qz parallel is True
2023-09-04 10:38:26,107 - INFO - qr parallel is True
2023-09-04 10:38:26,107 - INFO - The sample orientation (pygix) is set at 1
2023-09-04 10:38:26,107 - INFO - New .h5 file was created successfully.
2023-09-04 10:38:26,107 - INFO - sPonifile: E:\Datos_Sincrotrones\Diamond_I07_Jul2023\LaB6\poni_1.poni. Keys_metadata: defaultdict(<class 'str'>, {'Name': 'ALBA_NCD', 'Angle': 'spitch', 'Tilt angle': '', 'Norm': 'Monitor', 'Exposure': 'exposure'}). qz:True, qr:True
2023-09-04 10:38:26,107 - INFO - We entered into function: reset_attributes_and_widgets
2023-09-04 10:38:26,108 - INFO - We entered into function: activate_ponifile
2023-09-04 10:38:26,108 - INFO - We entered into function: activate_ponifile
2023-09-04 10:38:26,108 - INFO - We entered into function: generator_stored_ponifiles
2023-09-04 10:38:26,108 - INFO - Ponifile to be activated: b'E:\\Datos_Sincrotrones\\Diamond_I07_Jul2023\\LaB6\\poni_1.poni'
2023-09-04 10:38:26,109 - INFO - Ponifile b'E:\\Datos_Sincrotrones\\Diamond_I07_Jul2023\\LaB6\\poni_1.poni' activated successfully.
2023-09-04 10:38:26,109 - INFO - We entered into function: update_transformQ
2023-09-04 10:38:26,109 - INFO - We entered into function: get_active_ponifile
2023-09-04 10:38:26,109 - INFO - Ponifile active: E:\Datos_Sincrotrones\Diamond_I07_Jul2023\LaB6\poni_1.poni
2023-09-04 10:38:26,109 - INFO - We entered into function: get_active_ponifile
2023-09-04 10:38:26,109 - INFO - Ponifile active: E:\Datos_Sincrotrones\Diamond_I07_Jul2023\LaB6\poni_1.poni
2023-09-04 10:38:26,110 - INFO - Unable to parse E:\Datos_Sincrotrones\Diamond_I07_Jul2023\LaB6\poni_1.poni as JSON file, defaulting to PoniParser
2023-09-04 10:38:26,110 - INFO - Loaded poni file
2023-09-04 10:38:26,110 - INFO - Incident angle set at 0.0
2023-09-04 10:38:26,110 - INFO - Tilt angle set at 0.0
2023-09-04 10:38:26,111 - INFO - New ponifile updated.
2023-09-04 10:38:26,111 - INFO - We entered into function: update_graphs
2023-09-04 10:38:26,111 - INFO - We entered into function: update_table
2023-09-04 10:38:26,111 - INFO - Table was reseted.
2023-09-04 10:38:26,111 - INFO - No folder to display. Return.
2023-09-04 10:38:26,111 - INFO - The data parameters were reinitialized.
2023-09-04 10:38:26,111 - INFO - We entered into function: append_h5file
2023-09-04 10:38:26,111 - INFO - New .h5 file to append E:\Datos_Sincrotrones\Diamond_I07_Jul2023\Diamond_I07_Jul2023.h5
2023-09-04 10:38:26,112 - INFO - Current list of .h5 files.
2023-09-04 10:38:26,112 - INFO - We entered into function: update_h5_poni_and_files
2023-09-04 10:38:26,112 - INFO - We entered into function: search_and_update_ponifiles_widgets
2023-09-04 10:38:26,112 - INFO - We entered into function: search_and_update_ponifiles
2023-09-04 10:38:26,113 - INFO - Got main directory: E:\Datos_Sincrotrones\Diamond_I07_Jul2023
2023-09-04 10:38:26,134 - INFO - We entered into function: generator_stored_ponifiles
2023-09-04 10:38:26,135 - INFO - No ponifiles detected.
2023-09-04 10:38:26,135 - INFO - We entered into function: generator_stored_ponifiles
2023-09-04 10:38:26,136 - INFO - We entered into function: activate_ponifile
2023-09-04 10:38:26,136 - INFO - We entered into function: activate_ponifile
2023-09-04 10:38:26,136 - INFO - We entered into function: generator_stored_ponifiles
2023-09-04 10:38:26,137 - INFO - Ponifile to be activated: b'E:\\Datos_Sincrotrones\\Diamond_I07_Jul2023\\LaB6\\poni_1.poni'
2023-09-04 10:38:26,137 - INFO - Ponifile b'E:\\Datos_Sincrotrones\\Diamond_I07_Jul2023\\LaB6\\poni_1.poni' activated successfully.
2023-09-04 10:38:26,138 - INFO - We entered into function: update_transformQ
2023-09-04 10:38:26,138 - INFO - We entered into function: get_active_ponifile
2023-09-04 10:38:26,138 - INFO - Ponifile active: E:\Datos_Sincrotrones\Diamond_I07_Jul2023\LaB6\poni_1.poni
2023-09-04 10:38:26,139 - INFO - We entered into function: get_active_ponifile
2023-09-04 10:38:26,139 - INFO - Ponifile active: E:\Datos_Sincrotrones\Diamond_I07_Jul2023\LaB6\poni_1.poni
2023-09-04 10:38:26,140 - INFO - Unable to parse E:\Datos_Sincrotrones\Diamond_I07_Jul2023\LaB6\poni_1.poni as JSON file, defaulting to PoniParser
2023-09-04 10:38:26,140 - INFO - Loaded poni file
2023-09-04 10:38:26,140 - INFO - Incident angle set at 0.0
2023-09-04 10:38:26,140 - INFO - Tilt angle set at 0.0
2023-09-04 10:38:26,142 - INFO - New ponifile updated.
2023-09-04 10:38:26,142 - INFO - We entered into function: update_graphs
2023-09-04 10:38:26,142 - INFO - Combobox of ponifiles was updated.
2023-09-04 10:38:26,143 - INFO - We entered into function: search_and_update_new_files
2023-09-04 10:38:26,143 - INFO - We entered into function: search_new_files_folders
2023-09-04 10:38:26,143 - INFO - Got main directory: E:\Datos_Sincrotrones\Diamond_I07_Jul2023
2023-09-04 10:38:26,172 - INFO - 679 New files were detected.
2023-09-04 10:38:26,173 - INFO - We entered into function: update_new_files
2023-09-04 10:38:26,179 - INFO - Got dictionary of folders and files
2023-09-04 10:38:26,180 - INFO - Got main directory: E:\Datos_Sincrotrones\Diamond_I07_Jul2023
2023-09-04 10:38:26,181 - INFO - We entered into function: update_folder_from_files
2023-09-04 10:38:26,181 - INFO - We entered into function: h5_new_folder
2023-09-04 10:38:26,182 - INFO - The folder AIR\pilatus2 was successfully created.
2023-09-04 10:38:26,182 - INFO - We entered into function: get_merged_data_and_metadata
2023-09-04 10:38:26,182 - INFO - We entered into function: generator_fabio_data_header
2023-09-04 10:38:27,892 - INFO - Data dataset in AIR\pilatus2 group created.
2023-09-04 10:38:27,893 - INFO - Added in AIR\pilatus2-Data shape: (6, 1, 1)
2023-09-04 10:38:27,893 - INFO - Metadata group in AIR\pilatus2 group created.
2023-09-04 10:38:27,894 - INFO - Dataset could not be created with the standard format for the key Pixel_size, value ['172e-6 m x 172e-6 m' '172e-6 m x 172e-6 m' '172e-6 m x 172e-6 m'
 '172e-6 m x 172e-6 m' '172e-6 m x 172e-6 m' '172e-6 m x 172e-6 m'].
2023-09-04 10:38:27,894 - INFO - Trying to create dataset with encoded data.
2023-09-04 10:38:27,894 - INFO - Dataset Pixel_size in AIR\pilatus2-Metadata was created. Encoding worked.
2023-09-04 10:38:27,895 - INFO - Dataset could not be created with the standard format for the key Silicon, value ['sensor, thickness 0.000320 m' 'sensor, thickness 0.000320 m'
 'sensor, thickness 0.000320 m' 'sensor, thickness 0.000320 m'
 'sensor, thickness 0.000320 m' 'sensor, thickness 0.000320 m'].
2023-09-04 10:38:27,895 - INFO - Trying to create dataset with encoded data.
2023-09-04 10:38:27,895 - INFO - Dataset Silicon in AIR\pilatus2-Metadata was created. Encoding worked.
2023-09-04 10:38:27,896 - INFO - Dataset could not be created with the standard format for the key Exposure_time, value ['1.0000000 s' '2.0000000 s' '5.0000000 s' '0.5000000 s' '0.2000000 s'
 '0.1000000 s'].
2023-09-04 10:38:27,896 - INFO - Trying to create dataset with encoded data.
2023-09-04 10:38:27,896 - INFO - Dataset Exposure_time in AIR\pilatus2-Metadata was created. Encoding worked.
2023-09-04 10:38:27,896 - INFO - Dataset could not be created with the standard format for the key Exposure_period, value ['1.0000000 s' '2.0000000 s' '5.0000000 s' '0.5000000 s' '0.2000000 s'
 '0.1000000 s'].
2023-09-04 10:38:27,897 - INFO - Trying to create dataset with encoded data.
2023-09-04 10:38:27,897 - INFO - Dataset Exposure_period in AIR\pilatus2-Metadata was created. Encoding worked.
2023-09-04 10:38:27,897 - INFO - Dataset could not be created with the standard format for the key Tau, value ['199.1e-09 s' '199.1e-09 s' '199.1e-09 s' '199.1e-09 s' '199.1e-09 s'
 '199.1e-09 s'].
2023-09-04 10:38:27,898 - INFO - Trying to create dataset with encoded data.
2023-09-04 10:38:27,898 - INFO - Dataset Tau in AIR\pilatus2-Metadata was created. Encoding worked.
2023-09-04 10:38:27,898 - INFO - Dataset could not be created with the standard format for the key Count_cutoff, value ['1380198 counts' '1179179 counts' '1095320 counts' '1255636 counts'
 '502255 counts' '251127 counts'].
2023-09-04 10:38:27,899 - INFO - Trying to create dataset with encoded data.
2023-09-04 10:38:27,899 - INFO - Dataset Count_cutoff in AIR\pilatus2-Metadata was created. Encoding worked.
2023-09-04 10:38:27,899 - INFO - Dataset could not be created with the standard format for the key Threshold_setting, value ['6200 eV' '6200 eV' '6200 eV' '6200 eV' '6200 eV' '6200 eV'].
2023-09-04 10:38:27,900 - INFO - Trying to create dataset with encoded data.
2023-09-04 10:38:27,900 - INFO - Dataset Threshold_setting in AIR\pilatus2-Metadata was created. Encoding worked.
2023-09-04 10:38:27,901 - INFO - Dataset could not be created with the standard format for the key Gain_setting, value ['mid gain (vrf = -0.200)' 'mid gain (vrf = -0.200)'
 'mid gain (vrf = -0.200)' 'mid gain (vrf = -0.200)'
